month,division,line,day_type,incidents,reporting_category
2024-11-01T00:00:00.000,A DIVISION,6,2,19,Infrastructure & Equipment
2024-11-01T00:00:00.000,A DIVISION,6,2,34,Operating Conditions
2024-11-01T00:00:00.000,A DIVISION,6,2,10,Planned ROW Work
2024-11-01T00:00:00.000,A DIVISION,6,2,35,Police & Medical
2024-11-01T00:00:00.000,A DIVISION,7,1,0,
2024-11-01T00:00:00.000,A DIVISION,7,1,14,Crew Availability
2024-11-01T00:00:00.000,A DIVISION,7,1,3,External Factors
2024-11-01T00:00:00.000,A DIVISION,7,1,38,Infrastructure & Equipment
2024-11-01T00:00:00.000,A DIVISION,7,1,9,Operating Conditions
2024-11-01T00:00:00.000,A DIVISION,7,1,23,Planned ROW Work
2024-11-01T00:00:00.000,A DIVISION,7,1,42,Police & Medical
2024-11-01T00:00:00.000,A DIVISION,7,2,0,
2024-11-01T00:00:00.000,A DIVISION,7,2,0,Crew Availability
2024-11-01T00:00:00.000,A DIVISION,7,2,0,External Factors
2024-11-01T00:00:00.000,A DIVISION,7,2,8,Infrastructure & Equipment
2024-11-01T00:00:00.000,A DIVISION,7,2,1,Operating Conditions
2024-11-01T00:00:00.000,A DIVISION,7,2,11,Planned ROW Work
2024-11-01T00:00:00.000,A DIVISION,7,2,17,Police & Medical
2024-11-01T00:00:00.000,A DIVISION,S 42nd,1,0,
2024-11-01T00:00:00.000,A DIVISION,S 42nd,1,1,Crew Availability
2024-11-01T00:00:00.000,A DIVISION,S 42nd,1,0,External Factors
2024-11-01T00:00:00.000,A DIVISION,S 42nd,1,2,Infrastructure & Equipment
2024-11-01T00:00:00.000,A DIVISION,S 42nd,1,0,Operating Conditions
2024-11-01T00:00:00.000,A DIVISION,S 42nd,1,0,Planned ROW Work
2024-11-01T00:00:00.000,A DIVISION,S 42nd,1,0,Police & Medical
2024-11-01T00:00:00.000,A DIVISION,S 42nd,2,0,
2024-11-01T00:00:00.000,A DIVISION,S 42nd,2,1,Crew Availability
2024-11-01T00:00:00.000,A DIVISION,S 42nd,2,0,External Factors
2024-11-01T00:00:00.000,A DIVISION,S 42nd,2,1,Infrastructure & Equipment
2024-11-01T00:00:00.000,A DIVISION,S 42nd,2,0,Operating Conditions
2024-11-01T00:00:00.000,A DIVISION,S 42nd,2,0,Planned ROW Work
2024-11-01T00:00:00.000,A DIVISION,S 42nd,2,1,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,A,1,0,
2024-11-01T00:00:00.000,B DIVISION,A,1,25,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,A,1,36,External Factors
2024-11-01T00:00:00.000,B DIVISION,A,1,84,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,A,1,44,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,A,1,76,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,A,1,84,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,A,2,0,
2024-11-01T00:00:00.000,B DIVISION,A,2,10,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,A,2,18,External Factors
2024-11-01T00:00:00.000,B DIVISION,A,2,35,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,A,2,30,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,A,2,31,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,A,2,59,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,B,1,0,
2024-11-01T00:00:00.000,B DIVISION,B,1,21,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,B,1,0,External Factors
2024-11-01T00:00:00.000,B DIVISION,B,1,52,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,B,1,46,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,B,1,21,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,B,1,52,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,C,1,0,
2024-11-01T00:00:00.000,B DIVISION,C,1,9,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,C,1,2,External Factors
2024-11-01T00:00:00.000,B DIVISION,C,1,32,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,C,1,63,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,C,1,18,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,C,1,89,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,C,2,0,
2024-11-01T00:00:00.000,B DIVISION,C,2,2,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,C,2,1,External Factors
2024-11-01T00:00:00.000,B DIVISION,C,2,4,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,C,2,7,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,C,2,6,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,C,2,18,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,D,1,0,
2024-11-01T00:00:00.000,B DIVISION,D,1,14,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,D,1,0,External Factors
2024-11-01T00:00:00.000,B DIVISION,D,1,62,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,D,1,47,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,D,1,54,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,D,1,73,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,D,2,0,
2024-11-01T00:00:00.000,B DIVISION,D,2,2,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,D,2,0,External Factors
2024-11-01T00:00:00.000,B DIVISION,D,2,29,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,D,2,14,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,D,2,23,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,D,2,21,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,E,1,0,
2024-11-01T00:00:00.000,B DIVISION,E,1,9,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,E,1,1,External Factors
2024-11-01T00:00:00.000,B DIVISION,E,1,66,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,E,1,10,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,E,1,60,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,E,1,44,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,E,2,0,
2024-11-01T00:00:00.000,B DIVISION,E,2,5,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,E,2,0,External Factors
2024-11-01T00:00:00.000,B DIVISION,E,2,14,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,E,2,4,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,E,2,23,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,E,2,23,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,F,1,0,
2024-11-01T00:00:00.000,B DIVISION,F,1,24,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,F,1,0,External Factors
2024-11-01T00:00:00.000,B DIVISION,F,1,114,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,F,1,32,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,F,1,65,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,F,1,78,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,F,2,0,
2024-11-01T00:00:00.000,B DIVISION,F,2,8,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,F,2,1,External Factors
2024-11-01T00:00:00.000,B DIVISION,F,2,17,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,F,2,7,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,F,2,35,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,F,2,25,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,G,1,0,
2024-11-01T00:00:00.000,B DIVISION,G,1,8,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,G,1,0,External Factors
2024-11-01T00:00:00.000,B DIVISION,G,1,38,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,G,1,19,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,G,1,51,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,G,1,43,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,G,2,0,
2024-11-01T00:00:00.000,B DIVISION,G,2,3,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,G,2,0,External Factors
2024-11-01T00:00:00.000,B DIVISION,G,2,10,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,G,2,5,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,G,2,10,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,G,2,5,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,JZ,1,0,
2024-11-01T00:00:00.000,B DIVISION,JZ,1,7,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,JZ,1,1,External Factors
2024-11-01T00:00:00.000,B DIVISION,JZ,1,52,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,JZ,1,54,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,JZ,1,43,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,JZ,1,60,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,JZ,2,0,
2024-11-01T00:00:00.000,B DIVISION,JZ,2,2,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,JZ,2,2,External Factors
2024-11-01T00:00:00.000,B DIVISION,JZ,2,11,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,JZ,2,12,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,JZ,2,14,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,JZ,2,14,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,L,1,0,
2024-11-01T00:00:00.000,B DIVISION,L,1,8,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,L,1,0,External Factors
2024-11-01T00:00:00.000,B DIVISION,L,1,37,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,L,1,5,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,L,1,22,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,L,1,19,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,L,2,0,
2024-11-01T00:00:00.000,B DIVISION,L,2,2,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,L,2,1,External Factors
2024-11-01T00:00:00.000,B DIVISION,L,2,10,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,L,2,0,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,L,2,11,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,L,2,11,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,M,1,0,
2024-11-01T00:00:00.000,B DIVISION,M,1,5,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,M,1,1,External Factors
2024-11-01T00:00:00.000,B DIVISION,M,1,35,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,M,1,21,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,M,1,20,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,M,1,37,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,M,2,0,
2024-11-01T00:00:00.000,B DIVISION,M,2,1,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,M,2,0,External Factors
2024-11-01T00:00:00.000,B DIVISION,M,2,5,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,M,2,0,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,M,2,2,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,M,2,6,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,N,1,0,
2024-11-01T00:00:00.000,B DIVISION,N,1,21,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,N,1,1,External Factors
2024-11-01T00:00:00.000,B DIVISION,N,1,71,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,N,1,56,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,N,1,51,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,N,1,103,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,N,2,0,
2024-11-01T00:00:00.000,B DIVISION,N,2,5,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,N,2,0,External Factors
2024-11-01T00:00:00.000,B DIVISION,N,2,26,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,N,2,15,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,N,2,21,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,N,2,42,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,Q,1,0,
2024-11-01T00:00:00.000,B DIVISION,Q,1,12,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,Q,1,6,External Factors
2024-11-01T00:00:00.000,B DIVISION,Q,1,55,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,Q,1,22,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,Q,1,37,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,Q,1,81,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,Q,2,0,
2024-11-01T00:00:00.000,B DIVISION,Q,2,3,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,Q,2,2,External Factors
2024-11-01T00:00:00.000,B DIVISION,Q,2,23,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,Q,2,2,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,Q,2,14,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,Q,2,25,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,R,1,0,
2024-11-01T00:00:00.000,B DIVISION,R,1,14,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,R,1,1,External Factors
2024-11-01T00:00:00.000,B DIVISION,R,1,51,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,R,1,28,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,R,1,34,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,R,1,47,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,R,2,0,
2024-11-01T00:00:00.000,B DIVISION,R,2,5,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,R,2,1,External Factors
2024-11-01T00:00:00.000,B DIVISION,R,2,8,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,R,2,13,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,R,2,4,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,R,2,32,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,S Fkln,1,0,
2024-11-01T00:00:00.000,B DIVISION,S Fkln,1,1,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,S Fkln,1,0,External Factors
2024-11-01T00:00:00.000,B DIVISION,S Fkln,1,1,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,S Fkln,1,0,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,S Fkln,1,2,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,S Fkln,1,4,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,S Fkln,2,0,
2024-11-01T00:00:00.000,B DIVISION,S Fkln,2,0,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,S Fkln,2,0,External Factors
2024-11-01T00:00:00.000,B DIVISION,S Fkln,2,1,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,S Fkln,2,0,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,S Fkln,2,0,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,S Fkln,2,1,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,S Rock,1,0,
2024-11-01T00:00:00.000,B DIVISION,S Rock,1,0,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,S Rock,1,26,External Factors
2024-11-01T00:00:00.000,B DIVISION,S Rock,1,0,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,S Rock,1,1,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,S Rock,1,2,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,S Rock,1,1,Police & Medical
2024-11-01T00:00:00.000,B DIVISION,S Rock,2,0,
2024-11-01T00:00:00.000,B DIVISION,S Rock,2,0,Crew Availability
2024-11-01T00:00:00.000,B DIVISION,S Rock,2,3,External Factors
2024-11-01T00:00:00.000,B DIVISION,S Rock,2,0,Infrastructure & Equipment
2024-11-01T00:00:00.000,B DIVISION,S Rock,2,0,Operating Conditions
2024-11-01T00:00:00.000,B DIVISION,S Rock,2,0,Planned ROW Work
2024-11-01T00:00:00.000,B DIVISION,S Rock,2,2,Police & Medical
2024-12-01T00:00:00.000,A DIVISION,1,1,0,
2024-12-01T00:00:00.000,A DIVISION,1,1,16,Crew Availability
2024-12-01T00:00:00.000,A DIVISION,1,1,2,External Factors
2024-12-01T00:00:00.000,A DIVISION,1,1,84,Infrastructure & Equipment
2024-12-01T00:00:00.000,A DIVISION,1,1,36,Operating Conditions
2024-12-01T00:00:00.000,A DIVISION,1,1,38,Planned ROW Work
2024-12-01T00:00:00.000,A DIVISION,1,1,84,Police & Medical
2024-12-01T00:00:00.000,A DIVISION,1,2,0,
2024-12-01T00:00:00.000,A DIVISION,1,2,7,Crew Availability
2024-12-01T00:00:00.000,A DIVISION,1,2,0,External Factors
2024-12-01T00:00:00.000,A DIVISION,1,2,31,Infrastructure & Equipment
2024-12-01T00:00:00.000,A DIVISION,1,2,11,Operating Conditions
2024-12-01T00:00:00.000,A DIVISION,1,2,15,Planned ROW Work
2024-12-01T00:00:00.000,A DIVISION,1,2,23,Police & Medical
2024-12-01T00:00:00.000,A DIVISION,2,1,0,
2024-12-01T00:00:00.000,A DIVISION,2,1,29,Crew Availability
2024-12-01T00:00:00.000,A DIVISION,2,1,1,External Factors
2024-12-01T00:00:00.000,A DIVISION,2,1,70,Infrastructure & Equipment
2024-12-01T00:00:00.000,A DIVISION,2,1,82,Operating Conditions
2024-12-01T00:00:00.000,A DIVISION,2,1,46,Planned ROW Work
2024-12-01T00:00:00.000,A DIVISION,2,1,151,Police & Medical
2024-12-01T00:00:00.000,A DIVISION,2,2,0,
2024-12-01T00:00:00.000,A DIVISION,2,2,6,Crew Availability
2024-12-01T00:00:00.000,A DIVISION,2,2,3,External Factors
2024-12-01T00:00:00.000,A DIVISION,2,2,41,Infrastructure & Equipment
2024-12-01T00:00:00.000,A DIVISION,2,2,61,Operating Conditions
2024-12-01T00:00:00.000,A DIVISION,2,2,31,Planned ROW Work
2024-12-01T00:00:00.000,A DIVISION,2,2,97,Police & Medical
2024-12-01T00:00:00.000,A DIVISION,3,1,0,
2024-12-01T00:00:00.000,A DIVISION,3,1,10,Crew Availability
2024-12-01T00:00:00.000,A DIVISION,3,1,0,External Factors
2024-12-01T00:00:00.000,A DIVISION,3,1,42,Infrastructure & Equipment
2024-12-01T00:00:00.000,A DIVISION,3,1,45,Operating Conditions
2024-12-01T00:00:00.000,A DIVISION,3,1,9,Planned ROW Work
2024-12-01T00:00:00.000,A DIVISION,3,1,78,Police & Medical
2024-12-01T00:00:00.000,A DIVISION,3,2,0,
2024-12-01T00:00:00.000,A DIVISION,3,2,6,Crew Availability
2024-12-01T00:00:00.000,A DIVISION,3,2,0,External Factors
2024-12-01T00:00:00.000,A DIVISION,3,2,14,Infrastructure & Equipment
2024-12-01T00:00:00.000,A DIVISION,3,2,20,Operating Conditions
2024-12-01T00:00:00.000,A DIVISION,3,2,11,Planned ROW Work
2024-12-01T00:00:00.000,A DIVISION,3,2,20,Police & Medical
2024-12-01T00:00:00.000,A DIVISION,4,1,0,
2024-12-01T00:00:00.000,A DIVISION,4,1,26,Crew Availability
2024-12-01T00:00:00.000,A DIVISION,4,1,0,External Factors
2024-12-01T00:00:00.000,A DIVISION,4,1,59,Infrastructure & Equipment
2024-12-01T00:00:00.000,A DIVISION,4,1,44,Operating Conditions
2024-12-01T00:00:00.000,A DIVISION,4,1,28,Planned ROW Work
2024-12-01T00:00:00.000,A DIVISION,4,1,102,Police & Medical
2024-12-01T00:00:00.000,A DIVISION,4,2,0,
2024-12-01T00:00:00.000,A DIVISION,4,2,7,Crew Availability
2024-12-01T00:00:00.000,A DIVISION,4,2,0,External Factors
2024-12-01T00:00:00.000,A DIVISION,4,2,25,Infrastructure & Equipment
2024-12-01T00:00:00.000,A DIVISION,4,2,44,Operating Conditions
2024-12-01T00:00:00.000,A DIVISION,4,2,18,Planned ROW Work
2024-12-01T00:00:00.000,A DIVISION,4,2,46,Police & Medical
2024-12-01T00:00:00.000,A DIVISION,5,1,0,
2024-12-01T00:00:00.000,A DIVISION,5,1,13,Crew Availability
2024-12-01T00:00:00.000,A DIVISION,5,1,1,External Factors
2024-12-01T00:00:00.000,A DIVISION,5,1,52,Infrastructure & Equipment
2024-12-01T00:00:00.000,A DIVISION,5,1,51,Operating Conditions
2024-12-01T00:00:00.000,A DIVISION,5,1,10,Planned ROW Work
2024-12-01T00:00:00.000,A DIVISION,5,1,96,Police & Medical
2024-12-01T00:00:00.000,A DIVISION,5,2,0,
2024-12-01T00:00:00.000,A DIVISION,5,2,3,Crew Availability
2024-12-01T00:00:00.000,A DIVISION,5,2,0,External Factors
2024-12-01T00:00:00.000,A DIVISION,5,2,9,Infrastructure & Equipment
2024-12-01T00:00:00.000,A DIVISION,5,2,18,Operating Conditions
2024-12-01T00:00:00.000,A DIVISION,5,2,6,Planned ROW Work
2024-12-01T00:00:00.000,A DIVISION,5,2,34,Police & Medical
2024-12-01T00:00:00.000,A DIVISION,6,1,0,
2024-12-01T00:00:00.000,A DIVISION,6,1,33,Crew Availability
2024-12-01T00:00:00.000,A DIVISION,6,1,1,External Factors
2024-12-01T00:00:00.000,A DIVISION,6,1,70,Infrastructure & Equipment
2024-12-01T00:00:00.000,A DIVISION,6,1,82,Operating Conditions
2024-12-01T00:00:00.000,A DIVISION,6,1,37,Planned ROW Work
2024-12-01T00:00:00.000,A DIVISION,6,1,131,Police & Medical
2024-12-01T00:00:00.000,A DIVISION,6,2,0,
2024-12-01T00:00:00.000,A DIVISION,6,2,11,Crew Availability
2024-12-01T00:00:00.000,A DIVISION,6,2,0,External Factors
2024-12-01T00:00:00.000,A DIVISION,6,2,17,Infrastructure & Equipment
2024-12-01T00:00:00.000,A DIVISION,6,2,23,Operating Conditions
2024-12-01T00:00:00.000,A DIVISION,6,2,14,Planned ROW Work
2024-12-01T00:00:00.000,A DIVISION,6,2,42,Police & Medical
2024-12-01T00:00:00.000,A DIVISION,7,1,0,
2024-12-01T00:00:00.000,A DIVISION,7,1,16,Crew Availability
2024-12-01T00:00:00.000,A DIVISION,7,1,1,External Factors
2024-12-01T00:00:00.000,A DIVISION,7,1,42,Infrastructure & Equipment
2024-12-01T00:00:00.000,A DIVISION,7,1,13,Operating Conditions
2024-12-01T00:00:00.000,A DIVISION,7,1,28,Planned ROW Work
2024-12-01T00:00:00.000,A DIVISION,7,1,45,Police & Medical
2024-12-01T00:00:00.000,A DIVISION,7,2,0,
2024-12-01T00:00:00.000,A DIVISION,7,2,5,Crew Availability
2024-12-01T00:00:00.000,A DIVISION,7,2,1,External Factors
2024-12-01T00:00:00.000,A DIVISION,7,2,9,Infrastructure & Equipment
2024-12-01T00:00:00.000,A DIVISION,7,2,4,Operating Conditions
2024-12-01T00:00:00.000,A DIVISION,7,2,8,Planned ROW Work
2024-12-01T00:00:00.000,A DIVISION,7,2,21,Police & Medical
2024-12-01T00:00:00.000,A DIVISION,S 42nd,1,0,
2024-12-01T00:00:00.000,A DIVISION,S 42nd,1,0,Crew Availability
2024-12-01T00:00:00.000,A DIVISION,S 42nd,1,0,External Factors
2024-12-01T00:00:00.000,A DIVISION,S 42nd,1,0,Infrastructure & Equipment
2024-12-01T00:00:00.000,A DIVISION,S 42nd,1,0,Operating Conditions
2024-12-01T00:00:00.000,A DIVISION,S 42nd,1,0,Planned ROW Work
2024-12-01T00:00:00.000,A DIVISION,S 42nd,1,2,Police & Medical
2024-12-01T00:00:00.000,A DIVISION,S 42nd,2,0,
2024-12-01T00:00:00.000,A DIVISION,S 42nd,2,0,Crew Availability
2024-12-01T00:00:00.000,A DIVISION,S 42nd,2,0,External Factors
2024-12-01T00:00:00.000,A DIVISION,S 42nd,2,1,Infrastructure & Equipment
2024-12-01T00:00:00.000,A DIVISION,S 42nd,2,0,Operating Conditions
2024-12-01T00:00:00.000,A DIVISION,S 42nd,2,0,Planned ROW Work
2024-12-01T00:00:00.000,A DIVISION,S 42nd,2,2,Police & Medical
2024-12-01T00:00:00.000,B DIVISION,A,1,0,
2024-12-01T00:00:00.000,B DIVISION,A,1,29,Crew Availability
2024-12-01T00:00:00.000,B DIVISION,A,1,51,External Factors
2024-12-01T00:00:00.000,B DIVISION,A,1,78,Infrastructure & Equipment
2024-12-01T00:00:00.000,B DIVISION,A,1,49,Operating Conditions
2024-12-01T00:00:00.000,B DIVISION,A,1,45,Planned ROW Work
2024-12-01T00:00:00.000,B DIVISION,A,1,109,Police & Medical
2024-12-01T00:00:00.000,B DIVISION,A,2,0,
2024-12-01T00:00:00.000,B DIVISION,A,2,9,Crew Availability
2024-12-01T00:00:00.000,B DIVISION,A,2,14,External Factors
2024-12-01T00:00:00.000,B DIVISION,A,2,48,Infrastructure & Equipment
2024-12-01T00:00:00.000,B DIVISION,A,2,13,Operating Conditions
2024-12-01T00:00:00.000,B DIVISION,A,2,29,Planned ROW Work
2024-12-01T00:00:00.000,B DIVISION,A,2,40,Police & Medical
2024-12-01T00:00:00.000,B DIVISION,B,1,0,
2024-12-01T00:00:00.000,B DIVISION,B,1,11,Crew Availability
2024-12-01T00:00:00.000,B DIVISION,B,1,2,External Factors
2024-12-01T00:00:00.000,B DIVISION,B,1,47,Infrastructure & Equipment
2024-12-01T00:00:00.000,B DIVISION,B,1,49,Operating Conditions
2024-12-01T00:00:00.000,B DIVISION,B,1,27,Planned ROW Work
2024-12-01T00:00:00.000,B DIVISION,B,1,41,Police & Medical
2024-12-01T00:00:00.000,B DIVISION,C,1,0,
2024-12-01T00:00:00.000,B DIVISION,C,1,11,Crew Availability
